fecha,satelite,cloud_cover,scene_id,RGB,SWIR,THERMAL,descargado,nivel
2026-06-28,LC08_L2SP_232084_20260628_20260707_02_T1,3,LC08_L2SP_232084_20260628_20260707_02_T1,ok,ok,ok,2026-07-08 20:24,L2
2026-07-13,LC09_L1TP_233084_20260713_20260713_02_T1,75,LC09_L1TP_233084_20260713_20260713_02_T1,ok,ok,ok,2026-07-14 07:03,L1
2026-07-13,LC09_L2SP_233084_20260713_20260714_02_T1,75,LC09_L2SP_233084_20260713_20260714_02_T1,ok,ok,ok,2026-07-14 13:03,L2
2026-07-14,LC08_L1TP_232084_20260714_20260714_02_RT,81,LC08_L1TP_232084_20260714_20260714_02_RT,ok,ok,ok,2026-07-14 21:46,L1
2026-07-05,LC08_L2SP_233084_20260705_20260716_02_T1,15,LC08_L2SP_233084_20260705_20260716_02_T1,ok,ok,ok,2026-07-17 20:48,L2
2026-07-21,LC08_L1GT_233084_20260721_20260721_02_RT,100,LC08_L1GT_233084_20260721_20260721_02_RT,ok,ok,ok,2026-07-22 07:30,L1
2026-07-22,LC09_L1TP_232084_20260722_20260722_02_T1,36,LC09_L1TP_232084_20260722_20260722_02_T1,ok,ok,ok,2026-07-23 05:04,L1
2026-07-14,LC08_L2SP_232084_20260714_20260722_02_T1,81,LC08_L2SP_232084_20260714_20260722_02_T1,ok,ok,ok,2026-07-23 05:04,L2
2026-07-22,LC09_L2SP_232084_20260722_20260723_02_T1,36,LC09_L2SP_232084_20260722_20260723_02_T1,ok,ok,ok,2026-07-23 16:24,L2
2026-07-21,LC08_L2SP_233084_20260721_20260725_02_T2,100,LC08_L2SP_233084_20260721_20260725_02_T2,ok,ok,ok,2026-07-26 12:53,L2
2026-07-29,LC09_L1GT_233084_20260729_20260729_02_T2,100,LC09_L1GT_233084_20260729_20260729_02_T2,ok,ok,ok,2026-07-30 07:27,L1
2026-07-29,LC09_L2SP_233084_20260729_20260730_02_T2,100,LC09_L2SP_233084_20260729_20260730_02_T2,ok,ok,ok,2026-07-30 15:02,L2
2026-07-30,LC08_L1TP_232084_20260730_20260730_02_RT,65,LC08_L1TP_232084_20260730_20260730_02_RT,ok,ok,ok,2026-07-30 20:12,L1
2026-08-06,LC08_L1TP_233084_20260806_20260806_02_RT,17,LC08_L1TP_233084_20260806_20260806_02_RT,ok,ok,ok,2026-08-06 22:42,L1
2026-08-07,LC09_L1TP_232084_20260807_20260807_02_T1,10,LC09_L1TP_232084_20260807_20260807_02_T1,ok,ok,ok,2026-08-08 05:34,L1
2026-08-07,LC09_L2SP_232084_20260807_20260808_02_T1,10,LC09_L2SP_232084_20260807_20260808_02_T1,ok,ok,ok,2026-08-08 20:17,L2
2026-07-30,LC08_L2SP_232084_20260730_20260811_02_T1,65,LC08_L2SP_232084_20260730_20260811_02_T1,ok,ok,ok,2026-08-12 05:24,L2
2026-08-06,LC08_L2SP_233084_20260806_20260812_02_T1,17,LC08_L2SP_233084_20260806_20260812_02_T1,ok,ok,ok,2026-08-13 10:02,L2
2026-08-14,LC09_L1GT_233084_20260814_20260814_02_T2,74,LC09_L1GT_233084_20260814_20260814_02_T2,ok,ok,ok,2026-08-14 22:12,L1
2026-08-14,LC09_L2SP_233084_20260814_20260815_02_T2,74,LC09_L2SP_233084_20260814_20260815_02_T2,ok,ok,ok,2026-08-15 14:12,L2
2026-08-15,LC08_L1TP_232084_20260815_20260815_02_RT,73,LC08_L1TP_232084_20260815_20260815_02_RT,ok,ok,ok,2026-08-16 07:23,L1
2026-08-22,LC08_L1TP_233084_20260822_20260822_02_RT,97,LC08_L1TP_233084_20260822_20260822_02_RT,ok,ok,ok,2026-08-23 07:26,L1
2026-08-23,LC09_L1TP_232084_20260823_20260823_02_T1,57,LC09_L1TP_232084_20260823_20260823_02_T1,ok,ok,ok,2026-08-23 23:11,L1
2026-08-15,LC08_L2SP_232084_20260815_20260823_02_T1,73,LC08_L2SP_232084_20260815_20260823_02_T1,ok,ok,ok,2026-08-24 16:25,L2
2026-08-23,LC09_L2SP_232084_20260823_20260824_02_T1,57,LC09_L2SP_232084_20260823_20260824_02_T1,ok,ok,ok,2026-08-24 20:19,L2
2026-08-30,LC09_L1TP_233084_20260830_20260830_02_T1,16,LC09_L1TP_233084_20260830_20260830_02_T1,ok,ok,ok,2026-08-30 21:43,L1
2026-08-30,LC09_L2SP_233084_20260830_20260831_02_T1,16,LC09_L2SP_233084_20260830_20260831_02_T1,ok,ok,ok,2026-08-31 16:36,L2
2026-08-31,LC08_L1TP_232084_20260831_20260831_02_RT,23,LC08_L1TP_232084_20260831_20260831_02_RT,ok,ok,ok,2026-08-31 21:43,L1
2026-08-22,LC08_L2SP_233084_20260822_20260902_02_T1,97,LC08_L2SP_233084_20260822_20260902_02_T1,ok,ok,ok,2026-09-03 18:59,L2
