fecha,satelite,cloud_cover,scene_id,RGB,SWIR,THERMAL,descargado,nivel
2026-07-13,LC09_L1TP_233085_20260713_20260713_02_T1,100,LC09_L1TP_233085_20260713_20260713_02_T1,ok,ok,ok,2026-07-14 07:04,L1
2026-07-13,LC09_L2SP_233085_20260713_20260714_02_T1,100,LC09_L2SP_233085_20260713_20260714_02_T1,ok,ok,ok,2026-07-14 13:04,L2
2026-07-14,LC08_L1TP_232085_20260714_20260714_02_RT,90,LC08_L1TP_232085_20260714_20260714_02_RT,ok,ok,ok,2026-07-14 21:46,L1
2026-07-05,LC08_L2SP_233085_20260705_20260716_02_T1,24,LC08_L2SP_233085_20260705_20260716_02_T1,ok,ok,ok,2026-07-17 20:53,L2
2026-07-21,LC08_L1GT_233085_20260721_20260721_02_RT,100,LC08_L1GT_233085_20260721_20260721_02_RT,ok,ok,ok,2026-07-22 07:31,L1
2026-07-22,LC09_L1TP_232085_20260722_20260722_02_T1,60,LC09_L1TP_232085_20260722_20260722_02_T1,ok,ok,ok,2026-07-23 05:05,L1
2026-07-14,LC08_L2SP_232085_20260714_20260722_02_T1,90,LC08_L2SP_232085_20260714_20260722_02_T1,ok,ok,ok,2026-07-23 05:05,L2
2026-07-22,LC09_L2SP_232085_20260722_20260723_02_T1,60,LC09_L2SP_232085_20260722_20260723_02_T1,ok,ok,ok,2026-07-23 16:26,L2
2026-07-21,LC08_L2SP_233085_20260721_20260725_02_T2,100,LC08_L2SP_233085_20260721_20260725_02_T2,ok,ok,ok,2026-07-26 12:54,L2
2026-07-29,LC09_L1GT_233085_20260729_20260729_02_T2,100,LC09_L1GT_233085_20260729_20260729_02_T2,ok,ok,ok,2026-07-30 07:28,L1
2026-07-29,LC09_L2SP_233085_20260729_20260730_02_T2,100,LC09_L2SP_233085_20260729_20260730_02_T2,ok,ok,ok,2026-07-30 15:02,L2
2026-07-30,LC08_L1TP_232085_20260730_20260730_02_RT,41,LC08_L1TP_232085_20260730_20260730_02_RT,ok,ok,ok,2026-07-30 20:12,L1
2026-08-06,LC08_L1TP_233085_20260806_20260806_02_RT,6,LC08_L1TP_233085_20260806_20260806_02_RT,ok,ok,ok,2026-08-06 22:43,L1
2026-08-07,LC09_L1TP_232085_20260807_20260807_02_T1,5,LC09_L1TP_232085_20260807_20260807_02_T1,ok,ok,ok,2026-08-08 05:35,L1
2026-08-07,LC09_L2SP_232085_20260807_20260808_02_T1,5,LC09_L2SP_232085_20260807_20260808_02_T1,ok,ok,ok,2026-08-08 20:17,L2
2026-07-30,LC08_L2SP_232085_20260730_20260811_02_T1,41,LC08_L2SP_232085_20260730_20260811_02_T1,ok,ok,ok,2026-08-12 05:27,L2
2026-08-06,LC08_L2SP_233085_20260806_20260812_02_T1,6,LC08_L2SP_233085_20260806_20260812_02_T1,ok,ok,ok,2026-08-13 10:03,L2
2026-08-14,LC09_L1GT_233085_20260814_20260814_02_T2,67,LC09_L1GT_233085_20260814_20260814_02_T2,ok,ok,ok,2026-08-14 22:13,L1
2026-08-14,LC09_L2SP_233085_20260814_20260815_02_T2,67,LC09_L2SP_233085_20260814_20260815_02_T2,ok,ok,ok,2026-08-15 17:13,L2
2026-08-15,LC08_L1TP_232085_20260815_20260815_02_RT,95,LC08_L1TP_232085_20260815_20260815_02_RT,ok,ok,ok,2026-08-16 07:24,L1
2026-08-22,LC08_L1TP_233085_20260822_20260822_02_RT,69,LC08_L1TP_233085_20260822_20260822_02_RT,ok,ok,ok,2026-08-23 07:27,L1
2026-08-23,LC09_L1TP_232085_20260823_20260823_02_T1,66,LC09_L1TP_232085_20260823_20260823_02_T1,ok,ok,ok,2026-08-24 07:49,L1
2026-08-15,LC08_L2SP_232085_20260815_20260823_02_T1,95,LC08_L2SP_232085_20260815_20260823_02_T1,ok,ok,ok,2026-08-24 16:26,L2
2026-08-23,LC09_L2SP_232085_20260823_20260824_02_T1,66,LC09_L2SP_232085_20260823_20260824_02_T1,ok,ok,ok,2026-08-24 20:20,L2
2026-08-30,LC09_L1TP_233085_20260830_20260830_02_T1,41,LC09_L1TP_233085_20260830_20260830_02_T1,ok,ok,ok,2026-08-30 21:44,L1
2026-08-30,LC09_L2SP_233085_20260830_20260831_02_T1,41,LC09_L2SP_233085_20260830_20260831_02_T1,ok,ok,ok,2026-08-31 16:37,L2
