fecha,satelite,cloud_cover,scene_id,RGB,SWIR,THERMAL,descargado,nivel
2026-07-23,LC08_L1GT_231092_20260723_20260723_02_RT,90,LC08_L1GT_231092_20260723_20260723_02_RT,ok,ok,ok,2026-07-23 21:58,L1
2026-07-30,LC08_L1GT_232092_20260730_20260730_02_RT,100,LC08_L1GT_232092_20260730_20260730_02_RT,ok,ok,ok,2026-07-30 20:22,L1
2026-07-31,LC09_L1GT_231092_20260731_20260731_02_T2,100,LC09_L1GT_231092_20260731_20260731_02_T2,ok,ok,ok,2026-07-31 20:54,L1
2026-07-23,LC08_L2SP_231092_20260723_20260731_02_T2,90,LC08_L2SP_231092_20260723_20260731_02_T2,ok,ok,ok,2026-08-01 21:52,L2
2026-07-31,LC09_L2SP_231092_20260731_20260801_02_T2,100,LC09_L2SP_231092_20260731_20260801_02_T2,ok,ok,ok,2026-08-02 18:56,L2
2026-08-07,LC09_L1TP_232092_20260807_20260807_02_T1,34,LC09_L1TP_232092_20260807_20260807_02_T1,ok,ok,ok,2026-08-08 05:43,L1
2026-08-08,LC08_L1GT_231092_20260808_20260808_02_T2,75,LC08_L1GT_231092_20260808_20260808_02_T2,ok,ok,ok,2026-08-08 20:27,L1
2026-08-07,LC09_L2SP_232092_20260807_20260808_02_T1,34,LC09_L2SP_232092_20260807_20260808_02_T1,ok,ok,ok,2026-08-08 20:27,L2
2026-07-30,LC08_L2SP_232092_20260730_20260811_02_T2,100,LC08_L2SP_232092_20260730_20260811_02_T2,ok,ok,ok,2026-08-12 05:39,L2
2026-08-08,LC08_L2SP_231092_20260808_20260812_02_T2,75,LC08_L2SP_231092_20260808_20260812_02_T2,ok,ok,ok,2026-08-13 10:13,L2
2026-08-15,LC08_L1GT_232092_20260815_20260815_02_RT,92,LC08_L1GT_232092_20260815_20260815_02_RT,ok,ok,ok,2026-08-16 07:33,L1
2026-08-16,LC09_L1TP_231092_20260816_20260816_02_T1,12,LC09_L1TP_231092_20260816_20260816_02_T1,ok,ok,ok,2026-08-17 12:32,L1
2026-08-16,LC09_L2SP_231092_20260816_20260817_02_T1,12,LC09_L2SP_231092_20260816_20260817_02_T1,ok,ok,ok,2026-08-17 19:27,L2
2026-08-23,LC09_L1TP_232092_20260823_20260823_02_T1,5,LC09_L1TP_232092_20260823_20260823_02_T1,ok,ok,ok,2026-08-24 07:57,L1
2026-08-23,LC09_L2SP_232092_20260823_20260824_02_T1,5,LC09_L2SP_232092_20260823_20260824_02_T1,ok,ok,ok,2026-08-24 20:31,L2
2026-08-24,LC08_L1GT_231092_20260824_20260824_02_RT,100,LC08_L1GT_231092_20260824_20260824_02_RT,ok,ok,ok,2026-08-25 19:33,L1
2026-08-15,LC08_L2SP_232092_20260815_20260823_02_T2,92,LC08_L2SP_232092_20260815_20260823_02_T2,ok,ok,ok,2026-08-25 19:33,L2
2026-08-31,LC08_L1TP_232092_20260831_20260831_02_RT,77,LC08_L1TP_232092_20260831_20260831_02_RT,ok,ok,ok,2026-08-31 21:52,L1
