fecha,satelite,cloud_cover,scene_id,RGB,SWIR,THERMAL,descargado,nivel
2026-08-06,LC08_L2SP_233086_20260806_20260812_02_T1,11,LC08_L2SP_233086_20260806_20260812_02_T1,ok,ok,ok,2026-08-13 21:37,L2
2026-07-29,LC09_L2SP_233086_20260729_20260730_02_T2,100,LC09_L2SP_233086_20260729_20260730_02_T2,ok,ok,ok,2026-08-13 21:37,L2
2026-07-21,LC08_L2SP_233086_20260721_20260725_02_T2,100,LC08_L2SP_233086_20260721_20260725_02_T2,ok,ok,ok,2026-08-13 21:38,L2
2026-08-14,LC09_L1TP_233086_20260814_20260814_02_T1,71,LC09_L1TP_233086_20260814_20260814_02_T1,ok,ok,ok,2026-08-14 22:15,L1
2026-08-14,LC09_L2SP_233086_20260814_20260815_02_T1,71,LC09_L2SP_233086_20260814_20260815_02_T1,ok,ok,ok,2026-08-15 17:15,L2
2026-08-22,LC08_L1TP_233086_20260822_20260822_02_RT,22,LC08_L1TP_233086_20260822_20260822_02_RT,ok,ok,ok,2026-08-23 07:29,L1
2026-08-30,LC09_L1TP_233086_20260830_20260830_02_T1,75,LC09_L1TP_233086_20260830_20260830_02_T1,ok,ok,ok,2026-08-31 09:01,L1
2026-08-30,LC09_L2SP_233086_20260830_20260831_02_T1,75,LC09_L2SP_233086_20260830_20260831_02_T1,ok,ok,ok,2026-08-31 16:40,L2
