fecha,satelite,cloud_cover,scene_id,RGB,SWIR,THERMAL,descargado,nivel
2026-07-21,LC08_L2SP_233087_20260721_20260725_02_T1,59,LC08_L2SP_233087_20260721_20260725_02_T1,ok,ok,ok,2026-07-26 13:00,L2
2026-07-29,LC09_L1GT_233087_20260729_20260729_02_T2,100,LC09_L1GT_233087_20260729_20260729_02_T2,ok,ok,ok,2026-07-30 07:34,L1
2026-07-29,LC09_L2SP_233087_20260729_20260730_02_T2,100,LC09_L2SP_233087_20260729_20260730_02_T2,ok,ok,ok,2026-07-30 15:07,L2
2026-07-30,LC08_L1GT_232088_20260730_20260730_02_RT,100,LC08_L1GT_232088_20260730_20260730_02_RT,ok,ok,ok,2026-07-30 20:17,L1
2026-08-06,LC08_L1TP_233087_20260806_20260806_02_RT,55,LC08_L1TP_233087_20260806_20260806_02_RT,ok,ok,ok,2026-08-06 22:48,L1
2026-08-07,LC09_L1GT_232088_20260807_20260807_02_T2,100,LC09_L1GT_232088_20260807_20260807_02_T2,ok,ok,ok,2026-08-08 05:39,L1
2026-08-07,LC09_L2SP_232088_20260807_20260808_02_T2,100,LC09_L2SP_232088_20260807_20260808_02_T2,ok,ok,ok,2026-08-08 20:22,L2
2026-07-30,LC08_L2SP_232088_20260730_20260811_02_T2,100,LC08_L2SP_232088_20260730_20260811_02_T2,ok,ok,ok,2026-08-12 05:33,L2
2026-08-06,LC08_L2SP_233087_20260806_20260812_02_T1,55,LC08_L2SP_233087_20260806_20260812_02_T1,ok,ok,ok,2026-08-13 10:08,L2
2026-08-14,LC09_L1TP_233087_20260814_20260814_02_T1,80,LC09_L1TP_233087_20260814_20260814_02_T1,ok,ok,ok,2026-08-14 22:18,L1
2026-08-14,LC09_L2SP_233087_20260814_20260815_02_T1,80,LC09_L2SP_233087_20260814_20260815_02_T1,ok,ok,ok,2026-08-15 17:18,L2
2026-08-15,LC08_L1GT_232088_20260815_20260815_02_RT,83,LC08_L1GT_232088_20260815_20260815_02_RT,ok,ok,ok,2026-08-16 07:29,L1
2026-08-22,LC08_L1TP_233087_20260822_20260822_02_RT,6,LC08_L1TP_233087_20260822_20260822_02_RT,ok,ok,ok,2026-08-23 07:32,L1
2026-08-23,LC09_L1TP_232088_20260823_20260823_02_T1,66,LC09_L1TP_232088_20260823_20260823_02_T1,ok,ok,ok,2026-08-23 23:16,L1
2026-08-15,LC08_L2SP_232088_20260815_20260823_02_T2,83,LC08_L2SP_232088_20260815_20260823_02_T2,ok,ok,ok,2026-08-24 16:33,L2
2026-08-23,LC09_L2SP_232088_20260823_20260824_02_T1,66,LC09_L2SP_232088_20260823_20260824_02_T1,ok,ok,ok,2026-08-24 20:26,L2
2026-08-30,LC09_L1TP_233087_20260830_20260830_02_T1,96,LC09_L1TP_233087_20260830_20260830_02_T1,ok,ok,ok,2026-08-31 09:04,L1
